RowNo,dia,mes,anio,hora,minutos,Fecha_completa,Nombre_mes,Trimestre,Semestre_academico,Es_Periodo_Matricula,Es_Fin_Semestre
644,26,2,2026,13,12,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
645,26,2,2026,13,13,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
646,26,2,2026,13,15,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
647,26,2,2026,13,51,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
648,26,2,2026,14,28,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
649,26,2,2026,15,3,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
650,26,2,2026,15,35,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
651,27,2,2026,7,34,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
652,27,2,2026,8,3,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
653,27,2,2026,9,10,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
654,27,2,2026,9,33,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
655,27,2,2026,9,34,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
656,27,2,2026,9,48,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
657,27,2,2026,9,59,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
658,27,2,2026,10,8,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
659,27,2,2026,11,29,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
660,27,2,2026,13,10,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
661,27,2,2026,13,53,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
662,27,2,2026,13,58,27-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
663,2,3,2026,10,37,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
664,2,3,2026,10,45,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
665,2,3,2026,11,28,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
666,2,3,2026,13,19,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
667,2,3,2026,13,59,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
668,2,3,2026,14,31,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
669,2,3,2026,14,39,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
670,2,3,2026,14,45,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
671,2,3,2026,14,46,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
672,2,3,2026,15,58,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
673,2,3,2026,16,29,02-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
674,3,3,2026,7,36,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
675,3,3,2026,7,37,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
676,3,3,2026,7,39,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
677,3,3,2026,7,43,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
678,3,3,2026,7,45,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
679,3,3,2026,7,51,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
680,3,3,2026,7,53,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
681,3,3,2026,10,49,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
682,3,3,2026,10,51,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
683,3,3,2026,10,54,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
684,3,3,2026,10,59,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
685,3,3,2026,11,6,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
686,3,3,2026,11,29,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
687,3,3,2026,11,30,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
688,3,3,2026,11,39,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
689,3,3,2026,14,9,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
690,3,3,2026,14,27,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
691,3,3,2026,14,46,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
692,3,3,2026,15,20,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
693,3,3,2026,15,27,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
694,3,3,2026,15,30,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
695,3,3,2026,15,32,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
696,3,3,2026,16,32,03-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
697,4,3,2026,7,52,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
698,4,3,2026,7,57,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
699,4,3,2026,8,53,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
700,4,3,2026,8,57,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
701,4,3,2026,9,5,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
702,4,3,2026,10,1,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
703,4,3,2026,10,49,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
704,4,3,2026,11,7,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
705,4,3,2026,11,35,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
706,4,3,2026,11,37,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
707,4,3,2026,13,7,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
708,4,3,2026,13,16,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
709,4,3,2026,13,20,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
710,4,3,2026,13,37,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
711,4,3,2026,13,39,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
712,4,3,2026,13,42,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
713,4,3,2026,13,44,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
714,4,3,2026,13,48,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
715,4,3,2026,14,3,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
716,4,3,2026,14,8,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
717,4,3,2026,14,10,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
718,4,3,2026,14,13,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
719,4,3,2026,14,14,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
720,4,3,2026,14,21,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
721,4,3,2026,14,24,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
722,4,3,2026,15,6,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
723,4,3,2026,15,31,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
724,4,3,2026,15,44,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
725,4,3,2026,15,54,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
726,4,3,2026,15,55,04-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
727,5,3,2026,7,47,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
728,5,3,2026,7,54,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
729,5,3,2026,8,20,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
730,5,3,2026,8,41,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
731,5,3,2026,10,54,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
732,5,3,2026,11,41,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
733,5,3,2026,13,14,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
734,5,3,2026,13,17,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
735,5,3,2026,13,21,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
736,5,3,2026,14,6,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
737,5,3,2026,14,46,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
738,5,3,2026,14,48,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
739,5,3,2026,16,12,05-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
740,6,3,2026,7,40,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
741,6,3,2026,9,4,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
742,6,3,2026,10,45,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
743,6,3,2026,10,46,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
744,6,3,2026,11,1,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
745,6,3,2026,11,13,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
746,6,3,2026,11,28,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
747,6,3,2026,13,18,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
748,6,3,2026,13,23,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
749,6,3,2026,13,33,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
750,6,3,2026,13,40,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
751,6,3,2026,13,41,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
752,6,3,2026,13,47,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
753,6,3,2026,14,2,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
754,6,3,2026,14,10,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
755,6,3,2026,14,20,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
756,6,3,2026,14,43,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
757,6,3,2026,14,57,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
758,6,3,2026,15,28,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
759,6,3,2026,15,36,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
760,6,3,2026,15,56,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
761,6,3,2026,16,34,06-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
762,9,3,2026,13,14,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
763,9,3,2026,13,18,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
764,9,3,2026,13,27,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
765,9,3,2026,13,34,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
766,9,3,2026,13,49,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
767,9,3,2026,13,53,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
768,9,3,2026,13,56,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
769,9,3,2026,13,57,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
770,9,3,2026,14,3,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
771,9,3,2026,14,11,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
772,9,3,2026,14,24,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
773,9,3,2026,14,27,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
774,9,3,2026,15,15,09-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
775,10,3,2026,7,41,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
776,10,3,2026,7,43,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
777,10,3,2026,7,54,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
778,10,3,2026,9,11,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
779,10,3,2026,9,45,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
780,10,3,2026,11,3,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
781,10,3,2026,11,11,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
782,10,3,2026,13,5,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
783,10,3,2026,13,8,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
784,10,3,2026,13,19,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
785,10,3,2026,14,35,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
786,10,3,2026,14,41,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
787,10,3,2026,15,2,10-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
788,11,3,2026,7,22,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
789,11,3,2026,7,28,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
790,11,3,2026,7,31,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
791,11,3,2026,9,57,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
792,11,3,2026,10,1,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
793,11,3,2026,10,53,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
794,11,3,2026,10,57,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
795,11,3,2026,11,24,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
796,11,3,2026,11,53,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
797,11,3,2026,13,10,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
798,11,3,2026,13,29,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
799,11,3,2026,14,11,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
800,11,3,2026,14,15,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
801,11,3,2026,14,36,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
802,11,3,2026,14,45,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
803,11,3,2026,14,55,11-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
804,12,3,2026,7,32,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
805,12,3,2026,9,45,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
806,12,3,2026,9,49,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
807,12,3,2026,10,4,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
808,12,3,2026,10,38,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
809,12,3,2026,13,44,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
810,12,3,2026,13,54,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
811,12,3,2026,13,55,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
812,12,3,2026,14,18,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
813,12,3,2026,14,24,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
814,12,3,2026,14,59,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
815,12,3,2026,15,34,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
816,12,3,2026,16,9,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
817,12,3,2026,16,34,12-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
818,13,3,2026,11,39,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
819,13,3,2026,11,44,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
820,13,3,2026,11,59,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
821,13,3,2026,13,22,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
822,13,3,2026,13,24,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
823,13,3,2026,13,51,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
824,13,3,2026,15,43,13-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
825,16,3,2026,8,29,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
826,16,3,2026,8,37,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
827,16,3,2026,8,38,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
828,16,3,2026,9,27,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
829,16,3,2026,9,28,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
830,16,3,2026,9,32,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
831,16,3,2026,10,27,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
832,16,3,2026,10,56,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
833,16,3,2026,13,23,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
834,16,3,2026,13,30,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
835,16,3,2026,13,53,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
836,16,3,2026,14,30,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
837,16,3,2026,14,49,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
838,16,3,2026,16,28,16-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
839,17,3,2026,8,5,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
840,17,3,2026,8,7,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
841,17,3,2026,11,13,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
842,17,3,2026,14,47,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
843,17,3,2026,16,4,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
844,17,3,2026,16,5,17-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
845,18,3,2026,7,29,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
846,18,3,2026,7,30,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
847,18,3,2026,9,22,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
848,18,3,2026,13,34,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
849,18,3,2026,14,8,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
850,18,3,2026,15,13,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
851,18,3,2026,15,21,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
852,18,3,2026,16,12,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
853,18,3,2026,16,43,18-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
854,19,3,2026,7,21,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
855,19,3,2026,7,48,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
856,19,3,2026,8,29,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
857,19,3,2026,9,28,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
858,19,3,2026,9,47,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
859,19,3,2026,13,51,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
860,19,3,2026,13,55,19-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
861,20,3,2026,7,39,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
862,20,3,2026,9,10,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
863,20,3,2026,10,8,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
864,20,3,2026,10,43,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
865,20,3,2026,11,10,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
866,20,3,2026,11,35,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
867,20,3,2026,13,23,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
868,20,3,2026,13,24,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
869,20,3,2026,14,37,20-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
870,23,3,2026,8,52,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
871,23,3,2026,8,54,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
872,23,3,2026,8,57,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
873,23,3,2026,11,3,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
874,23,3,2026,11,8,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
875,23,3,2026,11,12,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
876,23,3,2026,14,30,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
877,23,3,2026,16,0,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
878,23,3,2026,16,13,23-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
879,24,3,2026,8,5,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
880,24,3,2026,8,35,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
881,24,3,2026,8,52,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
882,24,3,2026,9,50,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
883,24,3,2026,11,21,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
884,24,3,2026,11,42,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
885,24,3,2026,11,54,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
886,24,3,2026,14,27,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
887,24,3,2026,14,59,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
888,24,3,2026,15,5,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
889,24,3,2026,15,59,24-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
890,25,3,2026,8,15,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
891,25,3,2026,8,17,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
892,25,3,2026,8,49,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
893,25,3,2026,13,40,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
894,25,3,2026,14,6,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
895,25,3,2026,15,14,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
896,25,3,2026,16,37,25-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
897,26,3,2026,7,46,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
898,26,3,2026,8,4,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
899,26,3,2026,9,12,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
900,26,3,2026,10,52,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
901,26,3,2026,11,2,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
902,26,3,2026,12,4,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
903,26,3,2026,13,28,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
904,26,3,2026,14,16,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
905,26,3,2026,14,54,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
906,26,3,2026,15,54,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
907,26,3,2026,16,6,26-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
908,27,3,2026,7,27,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
909,27,3,2026,7,39,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
910,27,3,2026,7,40,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
911,27,3,2026,9,15,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
912,27,3,2026,9,38,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
913,27,3,2026,10,21,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
914,27,3,2026,10,30,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
915,27,3,2026,13,4,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
916,27,3,2026,13,5,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
917,27,3,2026,13,28,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
918,27,3,2026,13,54,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
919,27,3,2026,14,8,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
920,27,3,2026,14,11,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
921,27,3,2026,14,14,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
922,27,3,2026,14,29,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
923,27,3,2026,14,30,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
924,27,3,2026,14,31,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
925,27,3,2026,14,37,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
926,27,3,2026,14,48,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
927,27,3,2026,15,53,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
928,27,3,2026,16,10,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
929,27,3,2026,16,19,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
930,27,3,2026,16,20,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
931,27,3,2026,16,22,27-Mar-2026,Marzo,Trimestre I,Semestre I,0,0
932,6,4,2026,7,50,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
933,6,4,2026,7,52,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
934,6,4,2026,7,55,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
935,6,4,2026,9,21,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
936,6,4,2026,15,39,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
937,6,4,2026,16,2,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
938,6,4,2026,16,9,06-Apr-2026,Abril,Trimestre II,Semestre I,0,0
939,7,4,2026,9,0,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
940,7,4,2026,9,5,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
941,7,4,2026,9,27,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
942,7,4,2026,9,42,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
943,7,4,2026,9,53,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
944,7,4,2026,10,3,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
945,7,4,2026,10,57,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
946,7,4,2026,10,58,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
947,7,4,2026,10,59,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
948,7,4,2026,13,38,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
949,7,4,2026,14,30,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
950,7,4,2026,15,40,07-Apr-2026,Abril,Trimestre II,Semestre I,0,0
951,8,4,2026,7,26,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
952,8,4,2026,7,30,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
953,8,4,2026,7,45,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
954,8,4,2026,7,46,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
955,8,4,2026,7,56,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
956,8,4,2026,8,4,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
957,8,4,2026,10,0,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
958,8,4,2026,10,24,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
959,8,4,2026,13,33,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
960,8,4,2026,13,41,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
